#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260419    07:49:31       1    120     43      -     37     36      0      0      0      0   5001   1485      0      0  21449  16356      -      -      -      0     54     22 
 20260419    07:49:32       0    378     80      -     96     89      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    161    193 
 20260419    07:49:32       1    119     43      -     38     38      0      0      0      0   5001   1455      0      0  21449  16356      -      -      -      0     70     21 
 20260419    07:49:34       0    372     80      -     95     89      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    164    193 
 20260419    07:49:34       1    116     42      -     35     34      0      0      0      0   5001   1410      0      0  21449  16356      -      -      -      0     55     28 
 20260419    07:49:35       0    377     80      -     96     90      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    164    191 
 20260419    07:49:35       1    115     42      -     39     38      0      0      0      0   5001   1380      0      0  21449  16356      -      -      -      0     60     28 
 20260419    07:49:36       0    377     80      -     96     90      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    158    191 
 20260419    07:49:36       1    113     42      -     40     39      0      0      0      0   5001   1365      0      0  21449  16356      -      -      -      0     53     29 
 20260419    07:49:37       0    378     80      -     95     89      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    162    190 
 20260419    07:49:37       1    113     42      -     35     34      0      0      0      0   5001   1365      0      0  21449  16356      -      -      -      0     65     28 
 20260419    07:49:38       0    377     80      -     96     89      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    160    163 
 20260419    07:49:38       1    113     42      -     35     34      0      0      0      0   5001   1335      0      0  21449  16356      -      -      -      0     63     21 
 20260419    07:49:39       0    377     80      -     95     89      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    160    191 
 20260419    07:49:39       1    112     42      -     36     35      0      0      0      0   5001   1350      0      0  21449  16356      -      -      -      0     72     28 
 20260419    07:49:40       0    372     80      -     95     88      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    194    198 
 20260419    07:49:40       1    113     42      -     40     39      0      0      0      0   5001   1380      0      0  21449  16356      -      -      -      0     49     25 
 20260419    07:49:41       0    376     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    156    158 
 20260419    07:49:41       1    113     42      -     36     35      0      0      0      0   5001   1365      0      0  21449  16356      -      -      -      0     71     25 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260419    07:49:43       0    375     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    160    173 
 20260419    07:49:43       1    112     42      -     40     39      0      0      0      0   5001   1350      0      0  21449  16356      -      -      -      0     72     28 
 20260419    07:49:44       0    377     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    170    192 
 20260419    07:49:44       1    111     42      -     35     33      0      0      0      0   5001   1320      0      0  21449  16356      -      -      -      0     48     29 
 20260419    07:49:45       0    374     80      -     95     88      0      0      0      0   9501   1605    100      0  21449  16356      -      -      -      0    170    158 
 20260419    07:49:45       1    111     42      -     39     38      0      0      0      0   5001   1335      0      0  21449  16356      -      -      -      0     73     27 
 20260419    07:49:46       0    373     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    155    158 
 20260419    07:49:46       1    111     42      -     35     34      0      0      0      0   5001   1320      0      0  21449  16356      -      -      -      0     51     25 
 20260419    07:49:47       0    377     80      -     95     87      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    155    193 
 20260419    07:49:47       1    110     42      -     35     33      0      0      0      0   5001   1305      0      0  21449  16356      -      -      -      0     73     21 
 20260419    07:49:48       0    377     80      -     95     87      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    160    161 
 20260419    07:49:48       1    110     42      -     35     33      0      0      0      0   5001   1275      0      0  21449  16356      -      -      -      0     72     21 
 20260419    07:49:49       0    374     80      -     95     87      0      0      0      0   9501   1620     97      0  21449  16356      -      -      -      0    173    191 
 20260419    07:49:49       1    110     42      -     42     40      0      0      0      0   5001   1245      0      0  21449  16356      -      -      -      0     57     28 
 20260419    07:49:51       0    373     80      -     95     88      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    173    191 
 20260419    07:49:51       1    110     42      -     38     36      0      0      0      0   5001   1305      0      0  21449  16356      -      -      -      0     54     30 
 20260419    07:49:52       0    374     80      -     95     88      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    164    191 
 20260419    07:49:52       1    112     42      -     37     36      0      0      0      0   5001   1350      0      0  21449  16356      -      -      -      0     59     28 
 20260419    07:49:53       0    375     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    158    191 
 20260419    07:49:53       1    113     42      -     38     36      0      0      0      0   5001   1380      0      0  21449  16356      -      -      -      0     74     29 
 20260419    07:49:54       0    377     81      -     96     89      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    170    192 
 20260419    07:49:54       1    117     42      -     40     38      0      0      0      0   5001   1440      0      0  21449  16356      -      -      -      0     48     29 
 20260419    07:49:55       0    372     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    148    169 
 20260419    07:49:55       1    117     42      -     39     38      0      0      0      0   5001   1440      0      0  21449  16356      -      -      -      0     74     30 
 20260419    07:49:56       0    376     80      -     96     89      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    173    191 
 20260419    07:49:56       1    119     42      -     41     40      0      0      0      0   5001   1470      0      0  21449  16356      -      -      -      0     56     29 
 20260419    07:49:57       0    377     81      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    163    192 
 20260419    07:49:57       1    120     43      -     37     36      0      0      0      0   5001   1485      0      0  21449  16356      -      -      -      0     54     30 
 20260419    07:49:58       0    375     80      -     95     88      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    155    196 
 20260419    07:49:58       1    119     42      -     36     35      0      0      0      0   5001   1470      0      0  21449  16356      -      -      -      0     76     28 
 20260419    07:50:00       0    372     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    159    159 
 20260419    07:50:00       1    118     43      -     35     34      0      0      0      0   5001   1455      0      0  21449  16356      -      -      -      0     74     21 
 20260419    07:50:01       0    376     80      -     96     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    177    191 
 20260419    07:50:01       1    118     42      -     37     36      0      0      0      0   5001   1455      0      0  21449  16356      -      -      -      0     58     29 
 20260419    07:50:02       0    372     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    169    197 
 20260419    07:50:02       1    117     42      -     36     35      0      0      0      0   5001   1440      0      0  21449  16356      -      -      -      0     50     29 
 20260419    07:50:03       0    376     81      -     96     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    165    161 
 20260419    07:50:03       1    117     42      -     38     37      0      0      0      0   5001   1455      0      0  21449  16356      -      -      -      0     61     23 
 20260419    07:50:04       0    375     81      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    156    106 
 20260419    07:50:04       1    118     42      -     38     38      0      0      0      0   5001   1455      0      0  21449  16356      -      -      -      0     46     21 
 20260419    07:50:05       0    375     80      -     96     88      0      0      0      0   9501   1635     91      0  21449  16356      -      -      -      0    158    155 
 20260419    07:50:05       1    116     42      -     41     40      0      0      0      0   5001   1425      0      0  21449  16356      -      -      -      0     46     29 
 20260419    07:50:06       0    372     80      -     96     88      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    171    196 
 20260419    07:50:06       1    120     43      -     39     39      0      0      0      0   5001   1515      0      0  21449  16356      -      -      -      0     29     20 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260419    07:50:07       0    372     80      -     94     87      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    152    154 
 20260419    07:50:07       1    145     43      -     24     20      0      0      0      0   9501   1545      0      0  21449  16356      -      -      -      0     25     20 
 20260419    07:50:09       0    373     80      -     96     89      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    139    145 
 20260419    07:50:09       1    136     42      -     43     41      0      0      0      0   5001   1110      0      0  21449  16356      -      -      -      0     67     18 
 20260419    07:50:10       0    372     80      -     96     89      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    172    154 
 20260419    07:50:10       1    111     42      -     42     40      0      0      0      0   5001   1245      0      0  21449  16356      -      -      -      0     42     30 
 20260419    07:50:11       0    374     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    161    155 
 20260419    07:50:11       1    112     42      -     37     36      0      0      0      0   5001   1395      0      0  21449  16356      -      -      -      0     44     30 
 20260419    07:50:12       0    373     80      -     96     89      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    152    196 
 20260419    07:50:12       1    119     43      -     41     41      0      0      0      0   5001   1530      0      0  21449  16356      -      -      -      0     67     29 
 20260419    07:50:13       0    374     80      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    149    112 
 20260419    07:50:13       1    131     43      -     39     39      0      0      0      0   9501   1545      0      0  21449  16356      -      -      -      0     51     12 
 20260419    07:50:14       0    373     80      -     96     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    158    155 
 20260419    07:50:14       1    145     44      -     22     19      0      0      0      0   9501   1545      0      0  21449  16356      -      -      -      0     25     12 
 20260419    07:50:15       0    373     80      -     96     88      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    155    141 
 20260419    07:50:15       1    127     42      -     42     39      0      0      0      0   5001   1170      0      0  21449  16356      -      -      -      0     70     21 
 20260419    07:50:16       0    373     80      -     97     90      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    107    156 
 20260419    07:50:16       1    112     42      -     44     42      0      0      0      0   5001   1320      0      0  21449  16356      -      -      -      0     77     21 
 20260419    07:50:18       0    371     80      -     96     88      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    149    199 
 20260419    07:50:18       1    114     42      -     38     37      0      0      0      0   5001   1410      0      0  21449  16356      -      -      -      0     62     28 
 20260419    07:50:19       0    373     80      -     95     87      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    156    142 
 20260419    07:50:19       1    116     42      -     41     40      0      0      0      0   5001   1410      0      0  21449  16356      -      -      -      0     70     20 
 20260419    07:50:20       0    374     80      -     95     87      0      0      0      0   9501   1620    100      0  21449  16356      -      -      -      0    154    155 
 20260419    07:50:20       1    116     42      -     42     41      0      0      0      0   5001   1395      0      0  21449  16356      -      -      -      0     77     20 
 20260419    07:50:21       0    373     80      -     96     87      0      0      0      0   9501   1665     32      0  21449  16356      -      -      -      0    207    208 
 20260419    07:50:21       1    117     43      -     38     36      0      0      0      0   5001   1470      0      0  21449  16356      -      -      -      0     61     25 
 20260419    07:50:22       0    371     80      -     95     89      0      0      0      0   9501   1620     75      0  21449  16356      -      -      -      0    125    156 
 20260419    07:50:22       1    138     44      -     26     22      0      0      0      0   9501   1545      0      0  21449  16356      -      -      -      0     52     11 
 20260419    07:50:23       0    371     80      -     96     89      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    162    155 
 20260419    07:50:23       1    146     44      -     23     20      0      0      0      0   9501   1545      0      0  21449  16356      -      -      -      0     73     17 
 20260419    07:50:24       0    376     81      -     95     88      0      0      0      0   9501   1635    100      0  21449  16356      -      -      -      0    160    154 
 20260419    07:50:24       1    116     42      -     41     40      0      0      0      0   5001   1305      0      0  21449  16356      -      -      -      0     43     30 
 20260419    07:50:25       0    372     80      -     96     89      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    185    191 
 20260419    07:50:25       1    117     43      -     42     41      0      0      0      0   5001   1470      0      0  21450  16356      -      -      -      0     80     19 
 20260419    07:50:27       0    372     80      -     95     85      0      0      0      0   9501   1620     15      0  21450  16356      -      -      -      0    176    158 
 20260419    07:50:27       1    135     44      -     27     22      0      0      0      0   9501   1545      0      0  21450  16356      -      -      -      0     53     12 
 20260419    07:50:28       0    369     80      -     96     89      0      0      0      0   9501   1635     89      0  21450  16356      -      -      -      0    157    192 
 20260419    07:50:28       1    144     43      -     20     17      0      0      0      0   9501   1545      0      0  21450  16356      -      -      -      0     43     21 
 20260419    07:50:29       0    377     81      -     95     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    171    155 
 20260419    07:50:29       1    116     42      -     36     34      0      0      0      0   5001   1095      0      0  21450  16356      -      -      -      0     37     27 
 20260419    07:50:30       0    368     80      -     96     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    150    137 
 20260419    07:50:30       1    109     42      -     40     37      0      0      0      0   5001   1140      0      0  21450  16356      -      -      -      0     69     18 
 20260419    07:50:31       0    373     80      -     95     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    156    147 
 20260419    07:50:31       1    109     42      -     35     32      0      0      0      0   5001   1140      0      0  21450  16356      -      -      -      0     61     15 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260419    07:50:32       0    372     80      -     95     87      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    156    157 
 20260419    07:50:32       1    109     42      -     42     39      0      0      0      0   5001   1140      0      0  21450  16356      -      -      -      0     44     25 
 20260419    07:50:33       0    372     80      -     96     88      0      0      0      0   9501   1635    100      0  21450  16356      -      -      -      0    158    144 
 20260419    07:50:33       1    109     42      -     38     35      0      0      0      0   5001   1155      0      0  21450  16356      -      -      -      0     35     27 
 20260419    07:50:34       0    373     80      -     95     87      0      0      0      0   9501   1605    100      0  21450  16356      -      -      -      0    162    208 
 20260419    07:50:34       1    109     42      -     36     34      0      0      0      0   5001   1170      0      0  21450  16356      -      -      -      0     42     26 
 20260419    07:50:36       0    377     81      -     96     89      0      0      0      0   9501   1635     93      0  21450  16356      -      -      -      0    143    120 
 20260419    07:50:36       1    109     42      -     38     35      0      0      0      0   5001   1155      0      0  21450  16356      -      -      -      0     57     20 
 20260419    07:50:37       0    368     80      -     96     89      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    157    177 
 20260419    07:50:37       1    109     42      -     42     39      0      0      0      0   5001   1200      0      0  21450  16356      -      -      -      0     70     26 
 20260419    07:50:38       0    372     80      -     95     89      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    159    159 
 20260419    07:50:38       1    110     42      -     40     38      0      0      0      0   5001   1230      0      0  21450  16356      -      -      -      0     72     25 
 20260419    07:50:39       0    372     81      -     95     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    164    193 
 20260419    07:50:39       1    111     42      -     38     36      0      0      0      0   5001   1305      0      0  21450  16356      -      -      -      0     47     29 
 20260419    07:50:40       0    375     81      -     95     88      0      0      0      0   9501   1635    100      0  21450  16356      -      -      -      0    161    194 
 20260419    07:50:40       1    111     42      -     36     34      0      0      0      0   5001   1335      0      0  21450  16356      -      -      -      0     38     15 
 20260419    07:50:41       0    372     80      -     95     88      0      0      0      0   9501   1605    100      0  21450  16356      -      -      -      0    110    109 
 20260419    07:50:41       1    112     42      -     36     35      0      0      0      0   5001   1350      0      0  21450  16356      -      -      -      0     41     16 
 20260419    07:50:42       0    371     80      -     96     89      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    167    141 
 20260419    07:50:42       1    112     42      -     41     39      0      0      0      0   5001   1350      0      0  21450  16356      -      -      -      0     46     22 
 20260419    07:50:43       0    372     80      -     96     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    111    140 
 20260419    07:50:43       1    112     42      -     37     35      0      0      0      0   5001   1320      0      0  21450  16356      -      -      -      0     69     15 
 20260419    07:50:44       0    372     80      -     95     88      0      0      0      0   9501   1635    100      0  21450  16356      -      -      -      0    122    107 
 20260419    07:50:44       1    111     42      -     40     38      0      0      0      0   5001   1320      0      0  21450  16356      -      -      -      0     38     16 
 20260419    07:50:46       0    372     81      -     95     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    108    118 
 20260419    07:50:46       1    111     42      -     41     40      0      0      0      0   5001   1335      0      0  21450  16356      -      -      -      0     51     22 
 20260419    07:50:47       0    372     80      -     95     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    109    134 
 20260419    07:50:47       1    112     42      -     41     40      0      0      0      0   5001   1335      0      0  21450  16356      -      -      -      0     64     19 
 20260419    07:50:48       0    372     80      -     96     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    110    111 
 20260419    07:50:48       1    111     42      -     41     40      0      0      0      0   5001   1305      0      0  21450  16356      -      -      -      0     37     15 
 20260419    07:50:49       0    372     81      -     95     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    109    141 
 20260419    07:50:49       1    110     42      -     42     40      0      0      0      0   5001   1305      0      0  21450  16356      -      -      -      0     37     18 
 20260419    07:50:50       0    372     80      -     95     87      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    116    145 
 20260419    07:50:50       1    110     42      -     42     40      0      0      0      0   5001   1275      0      0  21450  16356      -      -      -      0     37     19 
 20260419    07:50:51       0    372     80      -     95     87      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    109    108 
 20260419    07:50:51       1    111     42      -     36     34      0      0      0      0   5001   1275      0      0  21450  16356      -      -      -      0     44     15 
 20260419    07:50:52       0    371     79      -     96     88      0      0      0      0   9501   1635     98      0  21450  16356      -      -      -      0    175    107 
 20260419    07:50:52       1    111     42      -     37     35      0      0      0      0   5001   1320      0      0  21450  16356      -      -      -      0     38     16 
 20260419    07:50:53       0    371     81      -     96     89      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    164    116 
 20260419    07:50:53       1    112     42      -     42     40      0      0      0      0   5001   1395      0      0  21450  16356      -      -      -      0     51     17 
 20260419    07:50:54       0    372     80      -     96     89      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    118    108 
 20260419    07:50:54       1    115     42      -     42     40      0      0      0      0   5001   1440      0      0  21450  16356      -      -      -      0     37     16 
 20260419    07:50:55       0    373     80      -     96     89      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    109    108 
 20260419    07:50:55       1    120     43      -     41     41      0      0      0      0   5001   1485      0      0  21450  16356      -      -      -      0     38     15 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260419    07:50:57       0    373     80      -     95     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    115    153 
 20260419    07:50:57       1    120     43      -     36     35      0      0      0      0   5001   1500      0      0  21450  16356      -      -      -      0     52     25 
 20260419    07:50:58       0    372     81      -     95     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    111    148 
 20260419    07:50:58       1    121     43      -     40     39      0      0      0      0   5001   1485      0      0  21450  16356      -      -      -      0     38     29 
 20260419    07:50:59       0    371     81      -     96     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    110    108 
 20260419    07:50:59       1    120     42      -     42     41      0      0      0      0   5001   1470      0      0  21450  16356      -      -      -      0     42     16 
 20260419    07:51:00       0    372     81      -     96     89      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    111    114 
 20260419    07:51:00       1    121     43      -     39     39      0      0      0      0   5001   1500      0      0  21450  16356      -      -      -      0     38     19 
 20260419    07:51:01       0    372     80      -     95     87      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    118    140 
 20260419    07:51:01       1    121     43      -     35     34      0      0      0      0   5001   1515      0      0  21450  16356      -      -      -      0     52     22 
 20260419    07:51:02       0    372     81      -     96     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    109    140 
 20260419    07:51:02       1    121     43      -     37     37      0      0      0      0   5001   1515      0      0  21450  16356      -      -      -      0     54     18 
 20260419    07:51:03       0    373     81      -     96     88      0      0      0      0   9501   1620    100      0  21450  16356      -      -      -      0    113    111 
 20260419    07:51:03       1    121     43      -     39     39      0      0      0      0   5001   1515      0      0  21450  16356      -      -      -      0    128     41 
 20260419    07:51:04       0    359     81      -     96     89      0      0      0      0   9501   1860     17      0  21504  16356      -      -      -      0    467    506 
 20260419    07:51:04       1    136     43      -     36     19      0      0      0      0   9501   1695      0      0  21504  16356      -      -      -      0    162     63 
 20260419    07:51:05       0    358     81      -     99     59      0      0      0      0   9501   1845      0      0  21504  16356      -      -      -      0    483    468 
 20260419    07:51:05       1    135     43      -     21     11      0      0      0      0   9501   1695      0      0  21504  16356      -      -      -      0    228     13 
 20260419    07:51:06       0    363     81      -     99     60      0      0      0      0   9501   1860      0      0  21504  16356      -      -      -      0    497    464 
 20260419    07:51:06       1    125     44      -     19     11      0      0      0      0   9501   1965      0      0  21504  16356      -      -      -      0    251      8 
 20260419    07:51:07       0    365     81      -     99     60      0      0      0      0   9501   1860      0      0  21504  16356      -      -      -      0    680    482 
 20260419    07:51:07       1    172     45      -     19     11      0      0      0      0   9501   1965      0      0  21504  16356      -      -      -      0    203      8 
 20260419    07:51:09       0    364     81      -     99     60      0      0      0      0   9501   1860      0      0  21504  16356      -      -      -      0    491    411 
 20260419    07:51:09       1    157     44      -     19     10      0      0      0      0   9501   1785      0      0  21504  16356      -      -      -      0    242     78 
 20260419    07:51:10       0    364     81      -     99     59      0      0      0      0   9501   1860      0      0  21504  16356      -      -      -      0    438    399 
 20260419    07:51:10       1    143     44      -     20     11      0      0      0      0   9501   1785      0      0  21504  16356      -      -      -      0     42    125 
 20260419    07:51:11       0    365     81      -     99     60      0      0      0      0   9501   1860      0      0  21504  16356      -      -      -      0    644    430 
 20260419    07:51:11       1    131     42      -     47     29      0      0      0      0   5001   1410      0      0  21504  16356      -      -      -      0    169    147 
